dataset,trial,error_type,intensity,features,model,accuracy,f1_macro,f1_weighted
pendigit-multi.csv,1,NAR,0.3,input1,RF,0.723055934515689,0.7511017141813194,0.8268244135714365
pendigit-multi.csv,1,NAR,0.3,target,LinearSVM,0.859481582537517,0.8580646251156621,0.8575138718010549
pendigit-multi.csv,1,NAR,0.3,input1,LinearSVM,0.6443838108231014,0.683239859418199,0.751594861498692
pendigit-multi.csv,1,NAR,0.3,target,KNN,0.7198726693951796,0.7174033106252674,0.7178964839455315
pendigit-multi.csv,1,NAR,0.3,input1,KNN,0.5543428831286948,0.5661828818558818,0.623750511093251
pendigit-multi.csv,1,NAR,0.5,target,RF,0.7889949977262392,0.789435440876821,0.7888950451831412
pendigit-multi.csv,1,NAR,0.5,input1,RF,0.10914051841746249,0.1750589871198077,0.19213101591680595
pendigit-multi.csv,1,NAR,0.5,target,LinearSVM,0.7885402455661664,0.7838001941780599,0.7832469398927683
pendigit-multi.csv,1,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,1,NAR,0.5,target,KNN,0.5088676671214188,0.5036438687173085,0.5041303852669854
pendigit-multi.csv,1,NAR,0.5,input1,KNN,0.20100045475216008,0.25788242979662684,0.28398258157791817
pendigit-multi.csv,2,NNAR,0.1,target,RF,0.9918144611186903,0.9917958111407955,0.9918088961040357
pendigit-multi.csv,2,NNAR,0.1,input1,RF,0.984993178717599,0.8981606779765886,0.987911257937226
pendigit-multi.csv,2,NNAR,0.1,target,LinearSVM,0.8931332423829014,0.8923731695777232,0.8930235520362061
pendigit-multi.csv,2,NNAR,0.1,input1,LinearSVM,0.889949977262392,0.8891365121637687,0.8896344732376433
pendigit-multi.csv,2,NNAR,0.1,target,KNN,0.8212824010914052,0.8177077367890121,0.8182695021627425
pendigit-multi.csv,2,NNAR,0.1,input1,KNN,0.8003638017280582,0.73023972954446,0.8037406929462704
pendigit-multi.csv,2,NNAR,0.2,target,RF,0.98681218735789,0.9868590178594234,0.986807860935123
pendigit-multi.csv,2,NNAR,0.2,input1,RF,0.9386084583901774,0.874192153354733,0.9614530184116504
pendigit-multi.csv,2,NNAR,0.2,target,LinearSVM,0.8799454297407913,0.8790351378986161,0.8792879313736082
pendigit-multi.csv,2,NNAR,0.2,input1,LinearSVM,0.869031377899045,0.7963211066425565,0.8761601428935827
pendigit-multi.csv,2,NNAR,0.2,target,KNN,0.7985447930877672,0.7951314224731139,0.795505157516929
pendigit-multi.csv,2,NNAR,0.2,input1,KNN,0.7175989085948158,0.6848853666808704,0.754128380049932
pendigit-multi.csv,2,NNAR,0.3,target,RF,0.9827194179172352,0.9827316214573198,0.9827189457113482
pendigit-multi.csv,2,NNAR,0.3,input1,RF,0.7462482946793997,0.772597124467636,0.8501426560155744
pendigit-multi.csv,2,NNAR,0.3,target,LinearSVM,0.8585720782173716,0.8557321170635251,0.856016802328703
pendigit-multi.csv,2,NNAR,0.3,input1,LinearSVM,0.6007276034561164,0.6413414155000242,0.7074703368428862
pendigit-multi.csv,2,NNAR,0.3,target,KNN,0.7557980900409277,0.751524611403573,0.7515994842485455
pendigit-multi.csv,2,NNAR,0.3,input1,KNN,0.5720782173715325,0.588560212242199,0.6479589005426661
pendigit-multi.csv,2,NNAR,0.5,target,RF,0.9376989540700318,0.9375778354046117,0.9376251167618662
pendigit-multi.csv,2,NNAR,0.5,input1,RF,0.10186448385629832,0.16650836316352813,0.1831968879263032
pendigit-multi.csv,2,NNAR,0.5,target,LinearSVM,0.8599363346975898,0.8574628017723225,0.857960014082136
pendigit-multi.csv,2,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,2,NNAR,0.5,target,KNN,0.6075488858572078,0.6070234885788375,0.6068026973254294
pendigit-multi.csv,2,NNAR,0.5,input1,KNN,0.21509777171441563,0.29085265259834064,0.32009128804077935
pendigit-multi.csv,2,NCAR,0.1,target,RF,0.9895407003183265,0.9895833402747399,0.9895424009779794
pendigit-multi.csv,2,NCAR,0.1,input1,RF,0.9827194179172352,0.8964378535470027,0.9860744727019867
pendigit-multi.csv,2,NCAR,0.1,target,LinearSVM,0.8904047294224647,0.8896802158865853,0.8900917715834056
pendigit-multi.csv,2,NCAR,0.1,input1,LinearSVM,0.8990450204638472,0.8984085592498383,0.8989309353395307
pendigit-multi.csv,2,NCAR,0.1,target,KNN,0.819918144611187,0.8172920945177486,0.8176624067159857
pendigit-multi.csv,2,NCAR,0.1,input1,KNN,0.8076398362892224,0.7365129630634406,0.8102671522725213
pendigit-multi.csv,2,NCAR,0.2,target,RF,0.9872669395179627,0.9873319489712318,0.9872384404957633
pendigit-multi.csv,2,NCAR,0.2,input1,RF,0.9404274670304684,0.8759341714244694,0.9634859613432893
pendigit-multi.csv,2,NCAR,0.2,target,LinearSVM,0.8840381991814461,0.8827908178962998,0.8831088721332577
pendigit-multi.csv,2,NCAR,0.2,input1,LinearSVM,0.8740336516598454,0.7984858127049073,0.8786535017440971
pendigit-multi.csv,2,NCAR,0.2,target,KNN,0.7967257844474761,0.7934849033843944,0.7938604455300005
pendigit-multi.csv,2,NCAR,0.2,input1,KNN,0.7216916780354706,0.684631704636289,0.7530302613020253
pendigit-multi.csv,2,NCAR,0.3,target,RF,0.9795361527967258,0.9795008314890497,0.9795364662626361
pendigit-multi.csv,2,NCAR,0.3,input1,RF,0.7394270122783083,0.7685711369205914,0.8453350917713963
pendigit-multi.csv,2,NCAR,0.3,target,LinearSVM,0.8667576170986813,0.8650987336244655,0.8654185005850965
pendigit-multi.csv,2,NCAR,0.3,input1,LinearSVM,0.6157344247385175,0.6680929121250446,0.7353774843412579
pendigit-multi.csv,2,NCAR,0.3,target,KNN,0.7585266030013642,0.7537208738525785,0.7539402553779775
pendigit-multi.csv,2,NCAR,0.3,input1,KNN,0.5584356525693497,0.5775482718236816,0.6354613079988832
pendigit-multi.csv,2,NCAR,0.5,target,RF,0.9404274670304684,0.9402808955681266,0.9403314701209904
pendigit-multi.csv,2,NCAR,0.5,input1,RF,0.12050932241928149,0.1926050792086296,0.21112916037856333
pendigit-multi.csv,2,NCAR,0.5,target,LinearSVM,0.8526603001364257,0.8493403786774868,0.849765599798183
pendigit-multi.csv,2,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,2,NCAR,0.5,target,KNN,0.6025466120964075,0.6023791661177691,0.6018210229491502
pendigit-multi.csv,2,NCAR,0.5,input1,KNN,0.1937244201909959,0.26560330989382525,0.292273410670831
pendigit-multi.csv,2,NAR,0.1,target,RF,0.9881764438381082,0.9881843689000277,0.9881842143446573
pendigit-multi.csv,2,NAR,0.1,input1,RF,0.9845384265575261,0.8973166138847263,0.9870051338076556
pendigit-multi.csv,2,NAR,0.1,target,LinearSVM,0.8944974988631196,0.89361151430441,0.8940685349166272
pendigit-multi.csv,2,NAR,0.1,input1,LinearSVM,0.8944974988631196,0.8934820876911569,0.8939379961880185
pendigit-multi.csv,2,NAR,0.1,target,KNN,0.8171896316507503,0.8136527952557037,0.8138585929603317
pendigit-multi.csv,2,NAR,0.1,input1,KNN,0.7917235106866758,0.7234607979826285,0.7960925121371304
pendigit-multi.csv,2,NAR,0.2,target,RF,0.984993178717599,0.9848339187971138,0.98499133270834
pendigit-multi.csv,2,NAR,0.2,input1,RF,0.9345156889495225,0.8720754025916414,0.959257868261371
pendigit-multi.csv,2,NAR,0.2,target,LinearSVM,0.8835834470213734,0.8817383650971399,0.8820147141253434
pendigit-multi.csv,2,NAR,0.2,input1,LinearSVM,0.874943155979991,0.7991964126691673,0.8793647634497653
pendigit-multi.csv,2,NAR,0.2,target,KNN,0.7944520236471123,0.7904116349459664,0.7904082002392331
pendigit-multi.csv,2,NAR,0.2,input1,KNN,0.7189631650750341,0.6785984349709465,0.7464640091677791
pendigit-multi.csv,2,NAR,0.3,target,RF,0.9645293315143247,0.9646408457457486,0.9645064100914977
pendigit-multi.csv,2,NAR,0.3,input1,RF,0.7512505684402001,0.7668539836642855,0.84297419386784
pendigit-multi.csv,2,NAR,0.3,target,LinearSVM,0.865393360618463,0.8632242527678139,0.8630710501964158
pendigit-multi.csv,2,NAR,0.3,input1,LinearSVM,0.6289222373806276,0.6674952155117299,0.7328179736523551
pendigit-multi.csv,2,NAR,0.3,target,KNN,0.715325147794452,0.7098275300180248,0.7102748655190421
pendigit-multi.csv,2,NAR,0.3,input1,KNN,0.5452478399272397,0.5516880660743887,0.6072906012521966
pendigit-multi.csv,2,NAR,0.5,target,RF,0.7689859026830378,0.7691031931451766,0.7688452796308298
pendigit-multi.csv,2,NAR,0.5,input1,RF,0.11414279217826284,0.1826767963998223,0.20101717972496755
pendigit-multi.csv,2,NAR,0.5,target,LinearSVM,0.7744429286039108,0.7684586286164341,0.7683190122299615
pendigit-multi.csv,2,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,2,NAR,0.5,target,KNN,0.5243292405638926,0.5228924445835108,0.52300392452805
pendigit-multi.csv,2,NAR,0.5,input1,KNN,0.19417917235106866,0.2502596309030638,0.27605537975144767
pendigit-multi.csv,3,NNAR,0.1,target,RF,0.9913597089586176,0.991454403949134,0.9913566542578321
pendigit-multi.csv,3,NNAR,0.1,input1,RF,0.9872669395179627,0.8991912270175534,0.9890530664461215
pendigit-multi.csv,3,NNAR,0.1,target,LinearSVM,0.8972260118235562,0.8960316032886275,0.8964056029756418
pendigit-multi.csv,3,NNAR,0.1,input1,LinearSVM,0.8990450204638472,0.8979367528905969,0.8981664765260686
pendigit-multi.csv,3,NNAR,0.1,target,KNN,0.8371987266939518,0.834546118317642,0.8349876933451922
pendigit-multi.csv,3,NNAR,0.1,input1,KNN,0.8167348794906776,0.7442667173850667,0.8191664133641969
pendigit-multi.csv,3,NNAR,0.2,target,RF,0.988631195998181,0.9886503471067319,0.9886280057447887
pendigit-multi.csv,3,NNAR,0.2,input1,RF,0.9477035015916325,0.879262748160876,0.9670363990827929
pendigit-multi.csv,3,NNAR,0.2,target,LinearSVM,0.880400181900864,0.8790617699009792,0.8794515790539451
pendigit-multi.csv,3,NNAR,0.2,input1,LinearSVM,0.8763074124602092,0.8009034483437646,0.8814116098435978
pendigit-multi.csv,3,NNAR,0.2,target,KNN,0.8117326057298773,0.8089463532304911,0.8092721962592139
pendigit-multi.csv,3,NNAR,0.2,input1,KNN,0.7353342428376535,0.6966534881885283,0.7668698771110269
pendigit-multi.csv,3,NNAR,0.3,target,RF,0.9845384265575261,0.9848077010245978,0.9845733414443868
pendigit-multi.csv,3,NNAR,0.3,input1,RF,0.734424738517508,0.7655050156165537,0.8416231465979915
pendigit-multi.csv,3,NNAR,0.3,target,LinearSVM,0.8776716689404275,0.8753991184156776,0.8759061890398536
pendigit-multi.csv,3,NNAR,0.3,input1,LinearSVM,0.6030013642564802,0.6543554410584707,0.721048234700423
pendigit-multi.csv,3,NNAR,0.3,target,KNN,0.7608003638017281,0.7567173916914256,0.7569738187412209
pendigit-multi.csv,3,NNAR,0.3,input1,KNN,0.5725329695316053,0.5874707648461815,0.6464846237307781
pendigit-multi.csv,3,NNAR,0.5,target,RF,0.9395179627103228,0.9393844715589523,0.9395778160036188
pendigit-multi.csv,3,NNAR,0.5,input1,RF,0.10277398817644384,0.165102932584466,0.18346737951221967
pendigit-multi.csv,3,NNAR,0.5,target,LinearSVM,0.8503865393360619,0.8460762514484388,0.8469024516740672
pendigit-multi.csv,3,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,3,NNAR,0.5,target,KNN,0.614824920418372,0.6088499372785445,0.60943305807304
pendigit-multi.csv,3,NNAR,0.5,input1,KNN,0.20645748067303318,0.27925260917158,0.30836145850807417
pendigit-multi.csv,3,NCAR,0.1,target,RF,0.9909049567985448,0.9910196891311742,0.9909045125643918
pendigit-multi.csv,3,NCAR,0.1,input1,RF,0.9890859481582538,0.9006144957362917,0.9906622915502155
pendigit-multi.csv,3,NCAR,0.1,target,LinearSVM,0.89949977262392,0.8984843350423721,0.898769520594562
pendigit-multi.csv,3,NCAR,0.1,input1,LinearSVM,0.8944974988631196,0.8932287576803173,0.8938637886336677
pendigit-multi.csv,3,NCAR,0.1,target,KNN,0.8281036834924966,0.8255753779752386,0.8258454571091153
pendigit-multi.csv,3,NCAR,0.1,input1,KNN,0.8090040927694406,0.7385410567658013,0.8125642938294177
pendigit-multi.csv,3,NCAR,0.2,target,RF,0.9913597089586176,0.9913974293844969,0.991356656463208
pendigit-multi.csv,3,NCAR,0.2,input1,RF,0.9331514324693042,0.8752877069649082,0.9626485951995096
pendigit-multi.csv,3,NCAR,0.2,target,LinearSVM,0.8758526603001364,0.8741734074322022,0.8746763458677944
pendigit-multi.csv,3,NCAR,0.2,input1,LinearSVM,0.8735788994997726,0.799109125434036,0.8793607422450471
pendigit-multi.csv,3,NCAR,0.2,target,KNN,0.8117326057298773,0.8086427305328705,0.8086192604795079
pendigit-multi.csv,3,NCAR,0.2,input1,KNN,0.7103228740336517,0.6810439532641789,0.7488121068214662
pendigit-multi.csv,3,NCAR,0.3,target,RF,0.9854479308776717,0.9855650122069219,0.9854398752361178
pendigit-multi.csv,3,NCAR,0.3,input1,RF,0.749431559799909,0.7748503064713226,0.8523785803147086
pendigit-multi.csv,3,NCAR,0.3,target,LinearSVM,0.8717598908594816,0.8691165462239177,0.8695579229768995
pendigit-multi.csv,3,NCAR,0.3,input1,LinearSVM,0.6075488858572078,0.6448294819635992,0.7114562391037499
pendigit-multi.csv,3,NCAR,0.3,target,KNN,0.7835379718053661,0.7807668861594574,0.7809282187625515
pendigit-multi.csv,3,NCAR,0.3,input1,KNN,0.5670759436107321,0.5910643713485336,0.6506379265074731
pendigit-multi.csv,3,NCAR,0.5,target,RF,0.9486130059117781,0.9485504644862406,0.948528141412406
pendigit-multi.csv,3,NCAR,0.5,input1,RF,0.11550704865848113,0.1858634251034235,0.20349970952625301
pendigit-multi.csv,3,NCAR,0.5,target,LinearSVM,0.8535698044565712,0.8498706485361238,0.8506396003229357
pendigit-multi.csv,3,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,3,NCAR,0.5,target,KNN,0.628012733060482,0.6269849730304352,0.6263298752011921
pendigit-multi.csv,3,NCAR,0.5,input1,KNN,0.22328331059572534,0.2979305480371462,0.3270240589098604
pendigit-multi.csv,3,NAR,0.1,target,RF,0.9909049567985448,0.9909977913363596,0.9909011291259465
pendigit-multi.csv,3,NAR,0.1,input1,RF,0.9845384265575261,0.8972054862229419,0.9867779269869557
pendigit-multi.csv,3,NAR,0.1,target,LinearSVM,0.9026830377444293,0.9020412680367462,0.9022211309133172
pendigit-multi.csv,3,NAR,0.1,input1,LinearSVM,0.8967712596634834,0.8147985693225582,0.8964618436842055
pendigit-multi.csv,3,NAR,0.1,target,KNN,0.8326512050932242,0.8300852628423201,0.8303486513487789
pendigit-multi.csv,3,NAR,0.1,input1,KNN,0.8085493406093679,0.7382129303790547,0.8125355418278821
pendigit-multi.csv,3,NAR,0.2,target,RF,0.9840836743974534,0.9842498438721222,0.9841173819289608
pendigit-multi.csv,3,NAR,0.2,input1,RF,0.9326966803092315,0.871507468273644,0.9582847196730838
pendigit-multi.csv,3,NAR,0.2,target,LinearSVM,0.8790359254206458,0.8771366516391665,0.877232582220195
pendigit-multi.csv,3,NAR,0.2,input1,LinearSVM,0.8735788994997726,0.8015235728982819,0.8817525322229453
pendigit-multi.csv,3,NAR,0.2,target,KNN,0.7903592542064575,0.7861506495691085,0.7865238359762732
pendigit-multi.csv,3,NAR,0.2,input1,KNN,0.7107776261937244,0.6712339863056778,0.738861981860572
pendigit-multi.csv,3,NAR,0.3,target,RF,0.9668030923146885,0.9668819699594445,0.9667741085896642
pendigit-multi.csv,3,NAR,0.3,input1,RF,0.757162346521146,0.7723123520206482,0.8494826299848679
pendigit-multi.csv,3,NAR,0.3,target,LinearSVM,0.8708503865393361,0.869122856145753,0.8688895480223393
pendigit-multi.csv,3,NAR,0.3,input1,LinearSVM,0.6530241018644839,0.6887844468909196,0.7583964836331754
pendigit-multi.csv,3,NAR,0.3,target,KNN,0.7312414733969986,0.7290871112268087,0.7294294174500677
pendigit-multi.csv,3,NAR,0.3,input1,KNN,0.540700318326512,0.5596358472172029,0.6156513339822245
pendigit-multi.csv,3,NAR,0.5,target,RF,0.7544338335607094,0.7528562622122178,0.753276352363082
pendigit-multi.csv,3,NAR,0.5,input1,RF,0.11186903137789904,0.1752197867109044,0.19443453403267733
pendigit-multi.csv,3,NAR,0.5,target,LinearSVM,0.7667121418826739,0.7626297797169203,0.762496311539904
pendigit-multi.csv,3,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,3,NAR,0.5,target,KNN,0.506593906321055,0.5029824184727064,0.5026890631127731
pendigit-multi.csv,3,NAR,0.5,input1,KNN,0.2178262846748522,0.28014031876071727,0.30810968492937946
pendigit-multi.csv,4,NNAR,0.1,target,RF,0.9909049567985448,0.9910046381806671,0.9909094044937139
pendigit-multi.csv,4,NNAR,0.1,input1,RF,0.9854479308776717,0.8981613590738248,0.9879142081406854
pendigit-multi.csv,4,NNAR,0.1,target,LinearSVM,0.8913142337426103,0.8905421469172291,0.8907038590790595
pendigit-multi.csv,4,NNAR,0.1,input1,LinearSVM,0.889949977262392,0.8891967525295261,0.8894698449080902
pendigit-multi.csv,4,NNAR,0.1,target,KNN,0.8090040927694406,0.806322621753211,0.8068361827293625
pendigit-multi.csv,4,NNAR,0.1,input1,KNN,0.794906775807185,0.7248487731249073,0.7977817939398466
pendigit-multi.csv,4,NNAR,0.2,target,RF,0.9854479308776717,0.9854995368951502,0.985450582422419
pendigit-multi.csv,4,NNAR,0.2,input1,RF,0.9308776716689404,0.8730935111648361,0.9601474193004593
pendigit-multi.csv,4,NNAR,0.2,target,LinearSVM,0.8808549340609367,0.8796623823124978,0.8796137986827798
pendigit-multi.csv,4,NNAR,0.2,input1,LinearSVM,0.8717598908594816,0.7955811698120072,0.8751536372204183
pendigit-multi.csv,4,NNAR,0.2,target,KNN,0.7867212369258754,0.7833912919832311,0.7836419763594443
pendigit-multi.csv,4,NNAR,0.2,input1,KNN,0.7062301045929968,0.6733508880928859,0.740532352615578
pendigit-multi.csv,4,NNAR,0.3,target,RF,0.9827194179172352,0.9828832641267349,0.9827082695597471
pendigit-multi.csv,4,NNAR,0.3,input1,RF,0.7439745338790359,0.7707673735318656,0.8479080687154693
pendigit-multi.csv,4,NNAR,0.3,target,LinearSVM,0.8713051386994088,0.8700283840036059,0.8701259934450234
pendigit-multi.csv,4,NNAR,0.3,input1,LinearSVM,0.6011823556161892,0.6533234702061445,0.7205069164738457
pendigit-multi.csv,4,NNAR,0.3,target,KNN,0.7548885857207822,0.750365532315896,0.7506133202273666
pendigit-multi.csv,4,NNAR,0.3,input1,KNN,0.5561618917689859,0.5787113873675014,0.6369664995834398
pendigit-multi.csv,4,NNAR,0.5,target,RF,0.9313324238290132,0.931272407986438,0.9313099523960314
pendigit-multi.csv,4,NNAR,0.5,input1,RF,0.09549795361527967,0.15658668176253973,0.1717444589032565
pendigit-multi.csv,4,NNAR,0.5,target,LinearSVM,0.8585720782173716,0.8554191598032512,0.855733258459415
pendigit-multi.csv,4,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,4,NNAR,0.5,target,KNN,0.6030013642564802,0.6035443591178582,0.6032814481199171
pendigit-multi.csv,4,NNAR,0.5,input1,KNN,0.21373351523419737,0.28817519789038787,0.31647619312549213
pendigit-multi.csv,4,NCAR,0.1,target,RF,0.990450204638472,0.9905864794204575,0.9904540634448491
pendigit-multi.csv,4,NCAR,0.1,input1,RF,0.9845384265575261,0.898203511690062,0.9879052038659879
pendigit-multi.csv,4,NCAR,0.1,target,LinearSVM,0.89949977262392,0.8983445712928042,0.8987803969100708
pendigit-multi.csv,4,NCAR,0.1,input1,LinearSVM,0.8926784902228285,0.8917923339390319,0.8919879427228705
pendigit-multi.csv,4,NCAR,0.1,target,KNN,0.8090040927694406,0.8060800089718839,0.8063584067271999
pendigit-multi.csv,4,NCAR,0.1,input1,KNN,0.7867212369258754,0.7186432474132606,0.7907093978211182
pendigit-multi.csv,4,NCAR,0.2,target,RF,0.988631195998181,0.9887541351255352,0.9886468337954207
pendigit-multi.csv,4,NCAR,0.2,input1,RF,0.935425193269668,0.8737524703476214,0.9611391053759057
pendigit-multi.csv,4,NCAR,0.2,target,LinearSVM,0.8808549340609367,0.8792256950621014,0.8792996396308129
pendigit-multi.csv,4,NCAR,0.2,input1,LinearSVM,0.8708503865393361,0.79655596725834,0.8762081676457921
pendigit-multi.csv,4,NCAR,0.2,target,KNN,0.7962710322874034,0.7914779977924236,0.7918341707966984
pendigit-multi.csv,4,NCAR,0.2,input1,KNN,0.7139608913142338,0.6773932802981828,0.745360103616536
pendigit-multi.csv,4,NCAR,0.3,target,RF,0.9818099135970896,0.9819659427796943,0.9817923333927906
pendigit-multi.csv,4,NCAR,0.3,input1,RF,0.7298772169167803,0.7627955887158269,0.8383203249652295
pendigit-multi.csv,4,NCAR,0.3,target,LinearSVM,0.872669395179627,0.8705108578314145,0.8706019511435116
pendigit-multi.csv,4,NCAR,0.3,input1,LinearSVM,0.5479763528876762,0.6106981444808228,0.6708169291572342
pendigit-multi.csv,4,NCAR,0.3,target,KNN,0.7644383810823101,0.759316436250532,0.7597301559348146
pendigit-multi.csv,4,NCAR,0.3,input1,KNN,0.5552523874488404,0.5730840578107248,0.630454443188359
pendigit-multi.csv,4,NCAR,0.5,target,RF,0.9445202364711233,0.9446260980303804,0.9444506863072406
pendigit-multi.csv,4,NCAR,0.5,input1,RF,0.11323328785811733,0.18409274876501638,0.20140220055367528
pendigit-multi.csv,4,NCAR,0.5,target,LinearSVM,0.8540245566166439,0.8514081719419689,0.8518902649443216
pendigit-multi.csv,4,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,4,NCAR,0.5,target,KNN,0.5866302864938608,0.584017211618917,0.5833681014995411
pendigit-multi.csv,4,NCAR,0.5,input1,KNN,0.21236925875397908,0.28622287096583016,0.314001398615449
pendigit-multi.csv,4,NAR,0.1,target,RF,0.9918144611186903,0.991916912295871,0.9918202681313167
pendigit-multi.csv,4,NAR,0.1,input1,RF,0.9845384265575261,0.8971929254118455,0.9867633780267151
pendigit-multi.csv,4,NAR,0.1,target,LinearSVM,0.8967712596634834,0.8959661882625524,0.8959956704101611
pendigit-multi.csv,4,NAR,0.1,input1,LinearSVM,0.89949977262392,0.8168828145964487,0.8988484993886962
pendigit-multi.csv,4,NAR,0.1,target,KNN,0.8080945884492952,0.8053055075655102,0.8056438179225628
pendigit-multi.csv,4,NAR,0.1,input1,KNN,0.7880854934060937,0.7181761321677813,0.7899427212185848
pendigit-multi.csv,4,NAR,0.2,target,RF,0.9840836743974534,0.98408323898591,0.9840744603058389
pendigit-multi.csv,4,NAR,0.2,input1,RF,0.929968167348795,0.8697918260371413,0.9566227431179842
pendigit-multi.csv,4,NAR,0.2,target,LinearSVM,0.8844929513415188,0.8835867939308011,0.8834069387463829
pendigit-multi.csv,4,NAR,0.2,input1,LinearSVM,0.8753979081400637,0.8028108494889533,0.883098410516071
pendigit-multi.csv,4,NAR,0.2,target,KNN,0.7808094588449295,0.7800858453283961,0.7799687132946633
pendigit-multi.csv,4,NAR,0.2,input1,KNN,0.7035015916325602,0.6690283903560464,0.7359276532209551
pendigit-multi.csv,4,NAR,0.3,target,RF,0.9590723055934516,0.9592028134935487,0.9590698129125791
pendigit-multi.csv,4,NAR,0.3,input1,RF,0.72487494315598,0.7514119901682683,0.8256614239449168
pendigit-multi.csv,4,NAR,0.3,target,LinearSVM,0.8685766257389722,0.8671387346880923,0.8669246464926735
pendigit-multi.csv,4,NAR,0.3,input1,LinearSVM,0.6211914506593906,0.662641506699305,0.7279301634057591
pendigit-multi.csv,4,NAR,0.3,target,KNN,0.6930422919508867,0.6882338428178916,0.688150659916124
pendigit-multi.csv,4,NAR,0.3,input1,KNN,0.5302410186448385,0.5424815094356131,0.5965392658402283
pendigit-multi.csv,4,NAR,0.5,target,RF,0.7821737153251478,0.7817567881617726,0.7820035073786742
pendigit-multi.csv,4,NAR,0.5,input1,RF,0.10050022737608004,0.15989518182679346,0.17590526087457314
pendigit-multi.csv,4,NAR,0.5,target,LinearSVM,0.7717144156434743,0.7688784715479346,0.7679969372536891
pendigit-multi.csv,4,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,4,NAR,0.5,target,KNN,0.5006821282401092,0.4994882641939319,0.4998405211216343
pendigit-multi.csv,4,NAR,0.5,input1,KNN,0.17598908594815826,0.23219401598230496,0.25539552621562156
pendigit-multi.csv,5,NNAR,0.1,target,RF,0.9872669395179627,0.9872317738410741,0.9872540802992582
pendigit-multi.csv,5,NNAR,0.1,input1,RF,0.984993178717599,0.8975295390759147,0.9872310425465465
pendigit-multi.csv,5,NNAR,0.1,target,LinearSVM,0.8817644383810823,0.8804967229152455,0.8807252109077769
pendigit-multi.csv,5,NNAR,0.1,input1,LinearSVM,0.8863119599818099,0.885035907276505,0.8852501697688182
pendigit-multi.csv,5,NNAR,0.1,target,KNN,0.8244656662119145,0.8207512254700543,0.8215165554088437
pendigit-multi.csv,5,NNAR,0.1,input1,KNN,0.8112778535698044,0.7397566943994861,0.8144270707815057
pendigit-multi.csv,5,NNAR,0.2,target,RF,0.9854479308776717,0.9853914741387196,0.9854500980877209
pendigit-multi.csv,5,NNAR,0.2,input1,RF,0.9358799454297408,0.8735219644690967,0.9610708719361972
pendigit-multi.csv,5,NNAR,0.2,target,LinearSVM,0.8667576170986813,0.8648222206441144,0.8649800108750135
pendigit-multi.csv,5,NNAR,0.2,input1,LinearSVM,0.8663028649386084,0.7906390205377222,0.8699486464916866
pendigit-multi.csv,5,NNAR,0.2,target,KNN,0.8030923146884947,0.8005071634459069,0.8011197289138776
pendigit-multi.csv,5,NNAR,0.2,input1,KNN,0.732605729877217,0.6932064205176576,0.7634364913990616
pendigit-multi.csv,5,NNAR,0.3,target,RF,0.9827194179172352,0.9825732891312731,0.9826899768605936
pendigit-multi.csv,5,NNAR,0.3,input1,RF,0.736243747157799,0.7673996647928046,0.8442172053712187
pendigit-multi.csv,5,NNAR,0.3,target,LinearSVM,0.859481582537517,0.8573946275076626,0.8575434646671903
pendigit-multi.csv,5,NNAR,0.3,input1,LinearSVM,0.5857207821737154,0.6413923884423981,0.705967312467749
pendigit-multi.csv,5,NNAR,0.3,target,KNN,0.7530695770804912,0.7494907452177816,0.7498174563892863
pendigit-multi.csv,5,NNAR,0.3,input1,KNN,0.5743519781718963,0.5914930285891224,0.6507706900097538
pendigit-multi.csv,5,NNAR,0.5,target,RF,0.946793997271487,0.946710950678788,0.9467608077768425
pendigit-multi.csv,5,NNAR,0.5,input1,RF,0.1145975443383356,0.18399811676404373,0.20247049014823326
pendigit-multi.csv,5,NNAR,0.5,target,LinearSVM,0.8572078217371533,0.8554008354377297,0.8555171733723892
pendigit-multi.csv,5,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,5,NNAR,0.5,target,KNN,0.6093678944974988,0.6064381819003064,0.6067506982029256
pendigit-multi.csv,5,NNAR,0.5,input1,KNN,0.2155525238744884,0.28427755672241406,0.31256729996219085
pendigit-multi.csv,5,NCAR,0.1,target,RF,0.9881764438381082,0.9882255092521295,0.9881735644233592
pendigit-multi.csv,5,NCAR,0.1,input1,RF,0.9872669395179627,0.8991365414816103,0.9890692576261597
pendigit-multi.csv,5,NCAR,0.1,target,LinearSVM,0.8831286948613006,0.8822348840262144,0.8824275963237957
